onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	3.9989999999999997	2	1	1.356	post	cost
3.9989999999999997	4.000000000000001	5	1	1.95	n/a	BLUEbox.bmp
7.9990000000000006	4.4	6	0	1.597	task-Rhyming/perceptual_o.bmp	task-Rhyming/perceptual_p.bmp
12.399000000000001	4.0	3	1	1.277	rum	numb
16.399	4.800000000000001	5	1	1.529	n/a	BLUEbox.bmp
21.199	4.0	6	1	1.11	task-Rhyming/perceptual_c.bmp	task-Rhyming/perceptual_u.bmp
25.199	4.0	1	1	1.047	fought	sought
29.199	3.9999999999999964	1	1	1.23	scheme	theme
33.199	3.9990000000000023	6	1	1.927	task-Rhyming/perceptual_m.bmp	task-Rhyming/perceptual_n.bmp
37.198	4.399999999999999	1	1	1.107	stool	fool
41.598	4.400000000000006	5	1	1.564	n/a	BLUEbox.bmp
45.998000000000005	4.399999999999999	1	1	1.189	soak	oak
50.398	4.399999999999999	2	1	1.244	threat	wheat
54.798	4.0	1	1	1.073	thread	spread
58.798	4.400000000000006	3	1	1.325	pile	trial
63.19800000000001	4.799999999999997	4	1	1.273	swap	watch
67.998	4.799999999999997	5	1	1.549	n/a	BLUEbox.bmp
72.798	4.400000000000006	5	1	1.572	n/a	BLUEbox.bmp
77.19800000000001	4.3999999999999915	4	1	1.247	tough	dull
81.598	4.799999999999997	6	1	1.837	task-Rhyming/perceptual_w.bmp	task-Rhyming/perceptual_e.bmp
86.398	4.799999999999997	1	1	1.327	sweep	creep
91.198	4.799999999999997	6	1	1.183	task-Rhyming/perceptual_k.bmp	task-Rhyming/perceptual_t.bmp
95.99799999999999	4.400000000000006	5	1	1.621	n/a	BLUEbox.bmp
100.398	4.3999999999999915	3	1	1.418	stroke	soak
104.79799999999999	4.400000000000006	4	1	1.373	trial	fall
109.198	4.799000000000021	6	1	1.919	task-Rhyming/perceptual_k.bmp	task-Rhyming/perceptual_l.bmp
113.99700000000001	4.0	5	1	1.517	n/a	BLUEbox.bmp
117.99700000000001	4.3999999999999915	5	1	1.609	n/a	BLUEbox.bmp
122.397	4.400000000000006	5	1	1.556	n/a	BLUEbox.bmp
126.79700000000001	4.3999999999999915	5	1	1.522	n/a	BLUEbox.bmp
131.197	4.0	1	1	1.244	beef	reef
135.197	4.0	5	1	1.397	n/a	BLUEbox.bmp
139.197	4.800000000000011	2	1	1.425	wart	smart
143.997	4.799999999999983	2	0	1.38	dose	pose
148.797	4.400000000000006	5	1	1.481	n/a	BLUEbox.bmp
153.197	4.0	2	1	1.111	touch	couch
157.197	4.0	6	1	1.817	task-Rhyming/perceptual_v.bmp	task-Rhyming/perceptual_m.bmp
161.197	4.800000000000011	5	1	1.466	n/a	BLUEbox.bmp
165.997	4.799999999999983	5	1	1.459	n/a	BLUEbox.bmp
170.797	4.400000000000006	5	1	1.433	n/a	BLUEbox.bmp
175.197	4.0	5	1	1.558	n/a	BLUEbox.bmp
179.197	4.800000000000011	5	1	1.5	n/a	BLUEbox.bmp
183.997	4.400000000000006	4	1	1.204	port	warm
188.39700000000002	4.798999999999978	3	1	1.218	june	noon
193.196	4.399999999999977	4	1	1.353	wreath	leap
197.59599999999998	4.0	5	1	1.511	n/a	BLUEbox.bmp
201.59599999999998	4.400000000000006	6	1	1.158	task-Rhyming/perceptual_c.bmp	task-Rhyming/perceptual_d.bmp
205.99599999999998	4.400000000000006	2	1	1.15	glove	stove
210.396	4.800000000000011	1	1	1.006	numb	crumb
215.196	4.799999999999983	2	1	1.089	stood	flood
219.99599999999998	4.400000000000006	6	1	1.043	task-Rhyming/perceptual_i.bmp	task-Rhyming/perceptual_j.bmp
224.396	4.800000000000011	4	1	1.103	smart	drought
229.196	4.399999999999977	3	1	1.142	stir	blur
233.59599999999998	4.400000000000006	5	1	1.452	n/a	BLUEbox.bmp
237.99599999999998	4.800000000000011	5	1	1.46	n/a	BLUEbox.bmp
242.796	4.799999999999983	2	1	1.166	pool	wool
247.59599999999998	4.0	5	1	1.515	n/a	BLUEbox.bmp
251.59599999999998	4.400000000000006	5	1	1.498	n/a	BLUEbox.bmp
255.99599999999998	4.399999999999977	2	1	1.345	fought	drought
260.39599999999996	3.9990000000000236	3	1	1.068	flight	spite
264.395	4.400000000000034	3	1	1.14	scheme	cream
268.795	4.0	6	1	1.134	task-Rhyming/perceptual_z.bmp	task-Rhyming/perceptual_g.bmp
272.795	4.800000000000011	4	1	1.174	ghost	pose
277.595	4.399999999999977	5	1	1.539	n/a	BLUEbox.bmp
281.995	4.0	4	1	1.223	grace	fence
285.995	4.0	4	1	1.306	dried	stood
289.995	4.0	4	1	1.363	ford	rod
293.995	4.399999999999977	1	1	1.313	strap	gap
298.395	4.800000000000011	6	1	1.341	task-Rhyming/perceptual_e.bmp	task-Rhyming/perceptual_f.bmp
303.195	4.0	5	1	1.687	n/a	BLUEbox.bmp
307.195	4.0	4	1	2.162	gross	post
311.195	4.0	4	1	1.425	fault	note
315.195	4.800000000000011	1	1	1.088	bull	full
319.995	4.800000000000011	3	1	1.62	chase	grace
324.795	4.0	3	1	1.121	float	note
328.795	4.800000000000011	3	1	1.368	bride	dried
333.595	4.7999999999999545	4	1	1.161	thief	plead
338.395	4.399000000000058	1	1	1.261	bluff	puff
342.79400000000004	4.7999999999999545	6	1	0.954	task-Rhyming/perceptual_v.bmp	task-Rhyming/perceptual_w.bmp
347.594	4.800000000000011	1	1	1.1	shove	glove
352.394	4.400000000000034	6	1	1.706	task-Rhyming/perceptual_y.bmp	task-Rhyming/perceptual_o.bmp
356.79400000000004	4.7999999999999545	2	1	1.179	stamp	swamp
361.594	4.400000000000034	4	1	1.055	stamp	tomb
365.994	3.0	5	1	1.482	n/a	BLUEbox.bmp
